Date,Product ID,Product Name,Category,Unit,Movement Type,Quantity,Stock Level,Reorder Point,Max Stock,Supplier,Alert
2023-07-26,P001,Acide Sulfurique,Chimique,Tonne,Entrée,111,500,50,500,OCP Logistique,Normal
2023-07-26,P001,Acide Sulfurique,Chimique,Tonne,Sortie,5,495,50,500,,Normal
2023-07-27,P001,Acide Sulfurique,Chimique,Tonne,Sortie,18,477,50,500,,Normal
2023-07-28,P001,Acide Sulfurique,Chimique,Tonne,Sortie,17,460,50,500,,Normal
2023-07-29,P001,Acide Sulfurique,Chimique,Tonne,Entrée,26,486,50,500,Maghreb Chimie,Normal
2023-07-29,P001,Acide Sulfurique,Chimique,Tonne,Sortie,5,481,50,500,,Normal
2023-07-30,P001,Acide Sulfurique,Chimique,Tonne,Sortie,28,453,50,500,,Normal
2023-07-31,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,419,50,500,,Normal
2023-08-01,P001,Acide Sulfurique,Chimique,Tonne,Sortie,17,402,50,500,,Normal
2023-08-02,P001,Acide Sulfurique,Chimique,Tonne,Entrée,36,438,50,500,Maghreb Chimie,Normal
2023-08-02,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,406,50,500,,Normal
2023-08-03,P001,Acide Sulfurique,Chimique,Tonne,Sortie,16,390,50,500,,Normal
2023-08-04,P001,Acide Sulfurique,Chimique,Tonne,Sortie,9,381,50,500,,Normal
2023-08-05,P001,Acide Sulfurique,Chimique,Tonne,Entrée,73,454,50,500,Atlas Équipements,Normal
2023-08-05,P001,Acide Sulfurique,Chimique,Tonne,Sortie,35,419,50,500,,Normal
2023-08-06,P001,Acide Sulfurique,Chimique,Tonne,Sortie,36,383,50,500,,Normal
2023-08-07,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,351,50,500,,Normal
2023-08-08,P001,Acide Sulfurique,Chimique,Tonne,Sortie,25,326,50,500,,Normal
2023-08-09,P001,Acide Sulfurique,Chimique,Tonne,Sortie,28,298,50,500,,Normal
2023-08-10,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,266,50,500,,Normal
2023-08-11,P001,Acide Sulfurique,Chimique,Tonne,Sortie,38,228,50,500,,Normal
2023-08-12,P001,Acide Sulfurique,Chimique,Tonne,Entrée,86,314,50,500,Maghreb Chimie,Normal
2023-08-12,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,301,50,500,,Normal
2023-08-13,P001,Acide Sulfurique,Chimique,Tonne,Entrée,63,364,50,500,ChimTech Maroc,Normal
2023-08-13,P001,Acide Sulfurique,Chimique,Tonne,Sortie,23,341,50,500,,Normal
2023-08-14,P001,Acide Sulfurique,Chimique,Tonne,Sortie,18,323,50,500,,Normal
2023-08-15,P001,Acide Sulfurique,Chimique,Tonne,Sortie,17,306,50,500,,Normal
2023-08-16,P001,Acide Sulfurique,Chimique,Tonne,Entrée,82,388,50,500,ChimTech Maroc,Normal
2023-08-16,P001,Acide Sulfurique,Chimique,Tonne,Sortie,17,371,50,500,,Normal
2023-08-17,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,352,50,500,,Normal
2023-08-18,P001,Acide Sulfurique,Chimique,Tonne,Sortie,24,328,50,500,,Normal
2023-08-19,P001,Acide Sulfurique,Chimique,Tonne,Sortie,27,301,50,500,,Normal
2023-08-20,P001,Acide Sulfurique,Chimique,Tonne,Entrée,97,398,50,500,IndustroPro,Normal
2023-08-20,P001,Acide Sulfurique,Chimique,Tonne,Sortie,27,371,50,500,,Normal
2023-08-21,P001,Acide Sulfurique,Chimique,Tonne,Entrée,33,404,50,500,ChimTech Maroc,Normal
2023-08-21,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,391,50,500,,Normal
2023-08-22,P001,Acide Sulfurique,Chimique,Tonne,Sortie,23,368,50,500,,Normal
2023-08-23,P001,Acide Sulfurique,Chimique,Tonne,Entrée,36,404,50,500,OCP Logistique,Normal
2023-08-23,P001,Acide Sulfurique,Chimique,Tonne,Sortie,40,364,50,500,,Normal
2023-08-24,P001,Acide Sulfurique,Chimique,Tonne,Sortie,38,326,50,500,,Normal
2023-08-25,P001,Acide Sulfurique,Chimique,Tonne,Sortie,35,291,50,500,,Normal
2023-08-26,P001,Acide Sulfurique,Chimique,Tonne,Sortie,20,271,50,500,,Normal
2023-08-27,P001,Acide Sulfurique,Chimique,Tonne,Sortie,23,248,50,500,,Normal
2023-08-28,P001,Acide Sulfurique,Chimique,Tonne,Sortie,36,212,50,500,,Normal
2023-08-29,P001,Acide Sulfurique,Chimique,Tonne,Entrée,66,278,50,500,Atlas Équipements,Normal
2023-08-29,P001,Acide Sulfurique,Chimique,Tonne,Sortie,24,254,50,500,,Normal
2023-08-30,P001,Acide Sulfurique,Chimique,Tonne,Sortie,23,231,50,500,,Normal
2023-08-31,P001,Acide Sulfurique,Chimique,Tonne,Entrée,76,307,50,500,Maghreb Chimie,Normal
2023-08-31,P001,Acide Sulfurique,Chimique,Tonne,Sortie,15,292,50,500,,Normal
2023-09-01,P001,Acide Sulfurique,Chimique,Tonne,Sortie,28,264,50,500,,Normal
2023-09-02,P001,Acide Sulfurique,Chimique,Tonne,Sortie,33,231,50,500,,Normal
2023-09-03,P001,Acide Sulfurique,Chimique,Tonne,Entrée,112,343,50,500,Atlas Équipements,Normal
2023-09-03,P001,Acide Sulfurique,Chimique,Tonne,Sortie,10,333,50,500,,Normal
2023-09-04,P001,Acide Sulfurique,Chimique,Tonne,Sortie,37,296,50,500,,Normal
2023-09-05,P001,Acide Sulfurique,Chimique,Tonne,Sortie,15,281,50,500,,Normal
2023-09-06,P001,Acide Sulfurique,Chimique,Tonne,Sortie,20,261,50,500,,Normal
2023-09-07,P001,Acide Sulfurique,Chimique,Tonne,Sortie,23,238,50,500,,Normal
2023-09-08,P001,Acide Sulfurique,Chimique,Tonne,Sortie,35,203,50,500,,Normal
2023-09-09,P001,Acide Sulfurique,Chimique,Tonne,Entrée,121,324,50,500,OCP Logistique,Normal
2023-09-09,P001,Acide Sulfurique,Chimique,Tonne,Sortie,5,319,50,500,,Normal
2023-09-10,P001,Acide Sulfurique,Chimique,Tonne,Entrée,96,415,50,500,OCP Logistique,Normal
2023-09-10,P001,Acide Sulfurique,Chimique,Tonne,Sortie,10,405,50,500,,Normal
2023-09-11,P001,Acide Sulfurique,Chimique,Tonne,Entrée,52,457,50,500,Maghreb Chimie,Normal
2023-09-11,P001,Acide Sulfurique,Chimique,Tonne,Sortie,35,422,50,500,,Normal
2023-09-12,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,388,50,500,,Normal
2023-09-13,P001,Acide Sulfurique,Chimique,Tonne,Sortie,6,382,50,500,,Normal
2023-09-14,P001,Acide Sulfurique,Chimique,Tonne,Sortie,21,361,50,500,,Normal
2023-09-15,P001,Acide Sulfurique,Chimique,Tonne,Entrée,147,500,50,500,Atlas Équipements,Normal
2023-09-15,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,466,50,500,,Normal
2023-09-16,P001,Acide Sulfurique,Chimique,Tonne,Sortie,27,439,50,500,,Normal
2023-09-17,P001,Acide Sulfurique,Chimique,Tonne,Sortie,20,419,50,500,,Normal
2023-09-18,P001,Acide Sulfurique,Chimique,Tonne,Sortie,36,383,50,500,,Normal
2023-09-19,P001,Acide Sulfurique,Chimique,Tonne,Sortie,15,368,50,500,,Normal
2023-09-20,P001,Acide Sulfurique,Chimique,Tonne,Entrée,89,457,50,500,ChimTech Maroc,Normal
2023-09-20,P001,Acide Sulfurique,Chimique,Tonne,Sortie,40,417,50,500,,Normal
2023-09-21,P001,Acide Sulfurique,Chimique,Tonne,Entrée,28,445,50,500,Atlas Équipements,Normal
2023-09-21,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,432,50,500,,Normal
2023-09-22,P001,Acide Sulfurique,Chimique,Tonne,Entrée,96,500,50,500,Maghreb Chimie,Normal
2023-09-22,P001,Acide Sulfurique,Chimique,Tonne,Sortie,39,461,50,500,,Normal
2023-09-23,P001,Acide Sulfurique,Chimique,Tonne,Sortie,8,453,50,500,,Normal
2023-09-24,P001,Acide Sulfurique,Chimique,Tonne,Entrée,37,490,50,500,OCP Logistique,Normal
2023-09-24,P001,Acide Sulfurique,Chimique,Tonne,Sortie,8,482,50,500,,Normal
2023-09-25,P001,Acide Sulfurique,Chimique,Tonne,Sortie,39,443,50,500,,Normal
2023-09-26,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,430,50,500,,Normal
2023-09-27,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,411,50,500,,Normal
2023-09-28,P001,Acide Sulfurique,Chimique,Tonne,Sortie,8,403,50,500,,Normal
2023-09-29,P001,Acide Sulfurique,Chimique,Tonne,Entrée,71,474,50,500,Atlas Équipements,Normal
2023-09-29,P001,Acide Sulfurique,Chimique,Tonne,Sortie,21,453,50,500,,Normal
2023-09-30,P001,Acide Sulfurique,Chimique,Tonne,Sortie,21,432,50,500,,Normal
2023-10-01,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,419,50,500,,Normal
2023-10-02,P001,Acide Sulfurique,Chimique,Tonne,Entrée,92,500,50,500,Maghreb Chimie,Normal
2023-10-02,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,487,50,500,,Normal
2023-10-03,P001,Acide Sulfurique,Chimique,Tonne,Sortie,25,462,50,500,,Normal
2023-10-04,P001,Acide Sulfurique,Chimique,Tonne,Entrée,44,500,50,500,Atlas Équipements,Normal
2023-10-04,P001,Acide Sulfurique,Chimique,Tonne,Sortie,25,475,50,500,,Normal
2023-10-05,P001,Acide Sulfurique,Chimique,Tonne,Entrée,45,500,50,500,ChimTech Maroc,Normal
2023-10-05,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,468,50,500,,Normal
2023-10-06,P001,Acide Sulfurique,Chimique,Tonne,Sortie,22,446,50,500,,Normal
2023-10-07,P001,Acide Sulfurique,Chimique,Tonne,Entrée,98,500,50,500,Atlas Équipements,Normal
2023-10-07,P001,Acide Sulfurique,Chimique,Tonne,Sortie,8,492,50,500,,Normal
2023-10-08,P001,Acide Sulfurique,Chimique,Tonne,Sortie,36,456,50,500,,Normal
2023-10-09,P001,Acide Sulfurique,Chimique,Tonne,Entrée,29,485,50,500,IndustroPro,Normal
2023-10-09,P001,Acide Sulfurique,Chimique,Tonne,Sortie,23,462,50,500,,Normal
2023-10-10,P001,Acide Sulfurique,Chimique,Tonne,Sortie,40,422,50,500,,Normal
2023-10-11,P001,Acide Sulfurique,Chimique,Tonne,Entrée,103,500,50,500,OCP Logistique,Normal
2023-10-11,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,466,50,500,,Normal
2023-10-12,P001,Acide Sulfurique,Chimique,Tonne,Entrée,116,500,50,500,Atlas Équipements,Normal
2023-10-12,P001,Acide Sulfurique,Chimique,Tonne,Sortie,37,463,50,500,,Normal
2023-10-13,P001,Acide Sulfurique,Chimique,Tonne,Sortie,15,448,50,500,,Normal
2023-10-14,P001,Acide Sulfurique,Chimique,Tonne,Sortie,16,432,50,500,,Normal
2023-10-15,P001,Acide Sulfurique,Chimique,Tonne,Sortie,21,411,50,500,,Normal
2023-10-16,P001,Acide Sulfurique,Chimique,Tonne,Sortie,10,401,50,500,,Normal
2023-10-17,P001,Acide Sulfurique,Chimique,Tonne,Sortie,36,365,50,500,,Normal
2023-10-18,P001,Acide Sulfurique,Chimique,Tonne,Entrée,126,491,50,500,IndustroPro,Normal
2023-10-18,P001,Acide Sulfurique,Chimique,Tonne,Sortie,9,482,50,500,,Normal
2023-10-19,P001,Acide Sulfurique,Chimique,Tonne,Entrée,94,500,50,500,Maghreb Chimie,Normal
2023-10-19,P001,Acide Sulfurique,Chimique,Tonne,Sortie,5,495,50,500,,Normal
2023-10-20,P001,Acide Sulfurique,Chimique,Tonne,Sortie,24,471,50,500,,Normal
2023-10-21,P001,Acide Sulfurique,Chimique,Tonne,Entrée,120,500,50,500,Maghreb Chimie,Normal
2023-10-21,P001,Acide Sulfurique,Chimique,Tonne,Sortie,14,486,50,500,,Normal
2023-10-22,P001,Acide Sulfurique,Chimique,Tonne,Sortie,28,458,50,500,,Normal
2023-10-23,P001,Acide Sulfurique,Chimique,Tonne,Entrée,78,500,50,500,Maghreb Chimie,Normal
2023-10-23,P001,Acide Sulfurique,Chimique,Tonne,Sortie,6,494,50,500,,Normal
2023-10-24,P001,Acide Sulfurique,Chimique,Tonne,Sortie,24,470,50,500,,Normal
2023-10-25,P001,Acide Sulfurique,Chimique,Tonne,Entrée,90,500,50,500,IndustroPro,Normal
2023-10-25,P001,Acide Sulfurique,Chimique,Tonne,Sortie,10,490,50,500,,Normal
2023-10-26,P001,Acide Sulfurique,Chimique,Tonne,Sortie,16,474,50,500,,Normal
2023-10-27,P001,Acide Sulfurique,Chimique,Tonne,Sortie,25,449,50,500,,Normal
2023-10-28,P001,Acide Sulfurique,Chimique,Tonne,Entrée,115,500,50,500,Maghreb Chimie,Normal
2023-10-28,P001,Acide Sulfurique,Chimique,Tonne,Sortie,37,463,50,500,,Normal
2023-10-29,P001,Acide Sulfurique,Chimique,Tonne,Entrée,103,500,50,500,Atlas Équipements,Normal
2023-10-29,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,466,50,500,,Normal
2023-10-30,P001,Acide Sulfurique,Chimique,Tonne,Sortie,16,450,50,500,,Normal
2023-10-31,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,437,50,500,,Normal
2023-11-01,P001,Acide Sulfurique,Chimique,Tonne,Entrée,34,471,50,500,Maghreb Chimie,Normal
2023-11-01,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,452,50,500,,Normal
2023-11-02,P001,Acide Sulfurique,Chimique,Tonne,Sortie,5,447,50,500,,Normal
2023-11-03,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,428,50,500,,Normal
2023-11-04,P001,Acide Sulfurique,Chimique,Tonne,Sortie,11,417,50,500,,Normal
2023-11-05,P001,Acide Sulfurique,Chimique,Tonne,Entrée,26,443,50,500,OCP Logistique,Normal
2023-11-05,P001,Acide Sulfurique,Chimique,Tonne,Sortie,38,405,50,500,,Normal
2023-11-06,P001,Acide Sulfurique,Chimique,Tonne,Sortie,11,394,50,500,,Normal
2023-11-07,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,360,50,500,,Normal
2023-11-08,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,328,50,500,,Normal
2023-11-09,P001,Acide Sulfurique,Chimique,Tonne,Entrée,28,356,50,500,IndustroPro,Normal
2023-11-09,P001,Acide Sulfurique,Chimique,Tonne,Sortie,9,347,50,500,,Normal
2023-11-10,P001,Acide Sulfurique,Chimique,Tonne,Entrée,60,407,50,500,IndustroPro,Normal
2023-11-10,P001,Acide Sulfurique,Chimique,Tonne,Sortie,35,372,50,500,,Normal
2023-11-11,P001,Acide Sulfurique,Chimique,Tonne,Sortie,30,342,50,500,,Normal
2023-11-12,P001,Acide Sulfurique,Chimique,Tonne,Sortie,9,333,50,500,,Normal
2023-11-13,P001,Acide Sulfurique,Chimique,Tonne,Sortie,7,326,50,500,,Normal
2023-11-14,P001,Acide Sulfurique,Chimique,Tonne,Sortie,21,305,50,500,,Normal
2023-11-15,P001,Acide Sulfurique,Chimique,Tonne,Sortie,40,265,50,500,,Normal
2023-11-16,P001,Acide Sulfurique,Chimique,Tonne,Sortie,24,241,50,500,,Normal
2023-11-17,P001,Acide Sulfurique,Chimique,Tonne,Entrée,61,302,50,500,Atlas Équipements,Normal
2023-11-17,P001,Acide Sulfurique,Chimique,Tonne,Sortie,31,271,50,500,,Normal
2023-11-18,P001,Acide Sulfurique,Chimique,Tonne,Sortie,27,244,50,500,,Normal
2023-11-19,P001,Acide Sulfurique,Chimique,Tonne,Sortie,27,217,50,500,,Normal
2023-11-20,P001,Acide Sulfurique,Chimique,Tonne,Entrée,36,253,50,500,OCP Logistique,Normal
2023-11-20,P001,Acide Sulfurique,Chimique,Tonne,Sortie,18,235,50,500,,Normal
2023-11-21,P001,Acide Sulfurique,Chimique,Tonne,Sortie,7,228,50,500,,Normal
2023-11-22,P001,Acide Sulfurique,Chimique,Tonne,Entrée,44,272,50,500,OCP Logistique,Normal
2023-11-22,P001,Acide Sulfurique,Chimique,Tonne,Sortie,17,255,50,500,,Normal
2023-11-23,P001,Acide Sulfurique,Chimique,Tonne,Entrée,44,299,50,500,IndustroPro,Normal
2023-11-23,P001,Acide Sulfurique,Chimique,Tonne,Sortie,38,261,50,500,,Normal
2023-11-24,P001,Acide Sulfurique,Chimique,Tonne,Sortie,15,246,50,500,,Normal
2023-11-25,P001,Acide Sulfurique,Chimique,Tonne,Sortie,8,238,50,500,,Normal
2023-11-26,P001,Acide Sulfurique,Chimique,Tonne,Sortie,12,226,50,500,,Normal
2023-11-27,P001,Acide Sulfurique,Chimique,Tonne,Sortie,15,211,50,500,,Normal
2023-11-28,P001,Acide Sulfurique,Chimique,Tonne,Sortie,9,202,50,500,,Normal
2023-11-29,P001,Acide Sulfurique,Chimique,Tonne,Sortie,15,187,50,500,,Normal
2023-11-30,P001,Acide Sulfurique,Chimique,Tonne,Sortie,20,167,50,500,,Normal
2023-12-01,P001,Acide Sulfurique,Chimique,Tonne,Sortie,11,156,50,500,,Normal
2023-12-02,P001,Acide Sulfurique,Chimique,Tonne,Sortie,26,130,50,500,,Normal
2023-12-03,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,98,50,500,,Normal
2023-12-04,P001,Acide Sulfurique,Chimique,Tonne,Sortie,27,71,50,500,,Normal
2023-12-05,P001,Acide Sulfurique,Chimique,Tonne,Entrée,62,133,50,500,IndustroPro,Normal
2023-12-05,P001,Acide Sulfurique,Chimique,Tonne,Sortie,17,116,50,500,,Normal
2023-12-06,P001,Acide Sulfurique,Chimique,Tonne,Sortie,38,78,50,500,,Normal
2023-12-07,P001,Acide Sulfurique,Chimique,Tonne,Sortie,11,67,50,500,,Normal
2023-12-08,P001,Acide Sulfurique,Chimique,Tonne,Sortie,5,62,50,500,,Normal
2023-12-09,P001,Acide Sulfurique,Chimique,Tonne,Sortie,12,50,50,500,,Normal
2023-12-10,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,16,50,500,,Rupture
2023-12-11,P001,Acide Sulfurique,Chimique,Tonne,Sortie,29,0,50,500,,Rupture
2023-12-12,P001,Acide Sulfurique,Chimique,Tonne,Sortie,40,0,50,500,,Rupture
2023-12-13,P001,Acide Sulfurique,Chimique,Tonne,Entrée,78,78,50,500,OCP Logistique,Normal
2023-12-13,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,44,50,500,,Rupture
2023-12-14,P001,Acide Sulfurique,Chimique,Tonne,Sortie,33,11,50,500,,Rupture
2023-12-15,P001,Acide Sulfurique,Chimique,Tonne,Sortie,11,0,50,500,,Rupture
2023-12-16,P001,Acide Sulfurique,Chimique,Tonne,Entrée,83,83,50,500,Maghreb Chimie,Normal
2023-12-16,P001,Acide Sulfurique,Chimique,Tonne,Sortie,39,44,50,500,,Rupture
2023-12-17,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,25,50,500,,Rupture
2023-12-18,P001,Acide Sulfurique,Chimique,Tonne,Entrée,67,92,50,500,OCP Logistique,Normal
2023-12-18,P001,Acide Sulfurique,Chimique,Tonne,Sortie,40,52,50,500,,Normal
2023-12-19,P001,Acide Sulfurique,Chimique,Tonne,Entrée,106,158,50,500,ChimTech Maroc,Normal
2023-12-19,P001,Acide Sulfurique,Chimique,Tonne,Sortie,28,130,50,500,,Normal
2023-12-20,P001,Acide Sulfurique,Chimique,Tonne,Sortie,39,91,50,500,,Normal
2023-12-21,P001,Acide Sulfurique,Chimique,Tonne,Sortie,23,68,50,500,,Normal
2023-12-22,P001,Acide Sulfurique,Chimique,Tonne,Sortie,24,44,50,500,,Rupture
2023-12-23,P001,Acide Sulfurique,Chimique,Tonne,Entrée,30,74,50,500,Atlas Équipements,Normal
2023-12-23,P001,Acide Sulfurique,Chimique,Tonne,Sortie,18,56,50,500,,Normal
2023-12-24,P001,Acide Sulfurique,Chimique,Tonne,Sortie,14,42,50,500,,Rupture
2023-12-25,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,29,50,500,,Rupture
2023-12-26,P001,Acide Sulfurique,Chimique,Tonne,Sortie,12,17,50,500,,Rupture
2023-12-27,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,0,50,500,,Rupture
2023-12-28,P001,Acide Sulfurique,Chimique,Tonne,Entrée,125,125,50,500,ChimTech Maroc,Normal
2023-12-28,P001,Acide Sulfurique,Chimique,Tonne,Sortie,15,110,50,500,,Normal
2023-12-29,P001,Acide Sulfurique,Chimique,Tonne,Sortie,9,101,50,500,,Normal
2023-12-30,P001,Acide Sulfurique,Chimique,Tonne,Sortie,20,81,50,500,,Normal
2023-12-31,P001,Acide Sulfurique,Chimique,Tonne,Entrée,86,167,50,500,OCP Logistique,Normal
2023-12-31,P001,Acide Sulfurique,Chimique,Tonne,Sortie,8,159,50,500,,Normal
2024-01-01,P001,Acide Sulfurique,Chimique,Tonne,Entrée,141,300,50,500,Maghreb Chimie,Normal
2024-01-01,P001,Acide Sulfurique,Chimique,Tonne,Sortie,30,270,50,500,,Normal
2024-01-02,P001,Acide Sulfurique,Chimique,Tonne,Sortie,21,249,50,500,,Normal
2024-01-03,P001,Acide Sulfurique,Chimique,Tonne,Sortie,18,231,50,500,,Normal
2024-01-04,P001,Acide Sulfurique,Chimique,Tonne,Sortie,14,217,50,500,,Normal
2024-01-05,P001,Acide Sulfurique,Chimique,Tonne,Sortie,40,177,50,500,,Normal
2024-01-06,P001,Acide Sulfurique,Chimique,Tonne,Sortie,13,164,50,500,,Normal
2024-01-07,P001,Acide Sulfurique,Chimique,Tonne,Sortie,12,152,50,500,,Normal
2024-01-08,P001,Acide Sulfurique,Chimique,Tonne,Sortie,26,126,50,500,,Normal
2024-01-09,P001,Acide Sulfurique,Chimique,Tonne,Sortie,22,104,50,500,,Normal
2024-01-10,P001,Acide Sulfurique,Chimique,Tonne,Sortie,20,84,50,500,,Normal
2024-01-11,P001,Acide Sulfurique,Chimique,Tonne,Sortie,8,76,50,500,,Normal
2024-01-12,P001,Acide Sulfurique,Chimique,Tonne,Sortie,9,67,50,500,,Normal
2024-01-13,P001,Acide Sulfurique,Chimique,Tonne,Entrée,75,142,50,500,OCP Logistique,Normal
2024-01-13,P001,Acide Sulfurique,Chimique,Tonne,Sortie,16,126,50,500,,Normal
2024-01-14,P001,Acide Sulfurique,Chimique,Tonne,Sortie,10,116,50,500,,Normal
2024-01-15,P001,Acide Sulfurique,Chimique,Tonne,Sortie,31,85,50,500,,Normal
2024-01-16,P001,Acide Sulfurique,Chimique,Tonne,Sortie,22,63,50,500,,Normal
2024-01-17,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,31,50,500,,Rupture
2024-01-18,P001,Acide Sulfurique,Chimique,Tonne,Sortie,39,0,50,500,,Rupture
2024-01-19,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,0,50,500,,Rupture
2024-01-20,P001,Acide Sulfurique,Chimique,Tonne,Entrée,137,137,50,500,OCP Logistique,Normal
2024-01-20,P001,Acide Sulfurique,Chimique,Tonne,Sortie,38,99,50,500,,Normal
2024-01-21,P001,Acide Sulfurique,Chimique,Tonne,Sortie,16,83,50,500,,Normal
2024-01-22,P001,Acide Sulfurique,Chimique,Tonne,Entrée,136,219,50,500,Atlas Équipements,Normal
2024-01-22,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,185,50,500,,Normal
2024-01-23,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,166,50,500,,Normal
2024-01-24,P001,Acide Sulfurique,Chimique,Tonne,Entrée,76,242,50,500,Maghreb Chimie,Normal
2024-01-24,P001,Acide Sulfurique,Chimique,Tonne,Sortie,35,207,50,500,,Normal
2024-01-25,P001,Acide Sulfurique,Chimique,Tonne,Sortie,36,171,50,500,,Normal
2024-01-26,P001,Acide Sulfurique,Chimique,Tonne,Sortie,27,144,50,500,,Normal
2024-01-27,P001,Acide Sulfurique,Chimique,Tonne,Sortie,35,109,50,500,,Normal
2024-01-28,P001,Acide Sulfurique,Chimique,Tonne,Entrée,117,226,50,500,Atlas Équipements,Normal
2024-01-28,P001,Acide Sulfurique,Chimique,Tonne,Sortie,35,191,50,500,,Normal
2024-01-29,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,172,50,500,,Normal
2024-01-30,P001,Acide Sulfurique,Chimique,Tonne,Entrée,138,310,50,500,OCP Logistique,Normal
2024-01-30,P001,Acide Sulfurique,Chimique,Tonne,Sortie,18,292,50,500,,Normal
2024-01-31,P001,Acide Sulfurique,Chimique,Tonne,Sortie,7,285,50,500,,Normal
2024-02-01,P001,Acide Sulfurique,Chimique,Tonne,Entrée,27,312,50,500,Maghreb Chimie,Normal
2024-02-01,P001,Acide Sulfurique,Chimique,Tonne,Sortie,14,298,50,500,,Normal
2024-02-02,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,264,50,500,,Normal
2024-02-03,P001,Acide Sulfurique,Chimique,Tonne,Sortie,39,225,50,500,,Normal
2024-02-04,P001,Acide Sulfurique,Chimique,Tonne,Sortie,30,195,50,500,,Normal
2024-02-05,P001,Acide Sulfurique,Chimique,Tonne,Sortie,24,171,50,500,,Normal
2024-02-06,P001,Acide Sulfurique,Chimique,Tonne,Sortie,10,161,50,500,,Normal
2024-02-07,P001,Acide Sulfurique,Chimique,Tonne,Entrée,125,286,50,500,Maghreb Chimie,Normal
2024-02-07,P001,Acide Sulfurique,Chimique,Tonne,Sortie,27,259,50,500,,Normal
2024-02-08,P001,Acide Sulfurique,Chimique,Tonne,Entrée,128,387,50,500,OCP Logistique,Normal
2024-02-08,P001,Acide Sulfurique,Chimique,Tonne,Sortie,34,353,50,500,,Normal
2024-02-09,P001,Acide Sulfurique,Chimique,Tonne,Entrée,128,481,50,500,OCP Logistique,Normal
2024-02-09,P001,Acide Sulfurique,Chimique,Tonne,Sortie,12,469,50,500,,Normal
2024-02-10,P001,Acide Sulfurique,Chimique,Tonne,Sortie,24,445,50,500,,Normal
2024-02-11,P001,Acide Sulfurique,Chimique,Tonne,Entrée,139,500,50,500,ChimTech Maroc,Normal
2024-02-11,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,468,50,500,,Normal
2024-02-12,P001,Acide Sulfurique,Chimique,Tonne,Sortie,12,456,50,500,,Normal
2024-02-13,P001,Acide Sulfurique,Chimique,Tonne,Sortie,39,417,50,500,,Normal
2024-02-14,P001,Acide Sulfurique,Chimique,Tonne,Sortie,20,397,50,500,,Normal
2024-02-15,P001,Acide Sulfurique,Chimique,Tonne,Sortie,12,385,50,500,,Normal
2024-02-16,P001,Acide Sulfurique,Chimique,Tonne,Sortie,9,376,50,500,,Normal
2024-02-17,P001,Acide Sulfurique,Chimique,Tonne,Sortie,32,344,50,500,,Normal
2024-02-18,P001,Acide Sulfurique,Chimique,Tonne,Entrée,86,430,50,500,Maghreb Chimie,Normal
2024-02-18,P001,Acide Sulfurique,Chimique,Tonne,Sortie,8,422,50,500,,Normal
2024-02-19,P001,Acide Sulfurique,Chimique,Tonne,Sortie,16,406,50,500,,Normal
2024-02-20,P001,Acide Sulfurique,Chimique,Tonne,Entrée,62,468,50,500,OCP Logistique,Normal
2024-02-20,P001,Acide Sulfurique,Chimique,Tonne,Sortie,11,457,50,500,,Normal
2024-02-21,P001,Acide Sulfurique,Chimique,Tonne,Sortie,28,429,50,500,,Normal
2024-02-22,P001,Acide Sulfurique,Chimique,Tonne,Sortie,16,413,50,500,,Normal
2024-02-23,P001,Acide Sulfurique,Chimique,Tonne,Sortie,19,394,50,500,,Normal
